transaction_id,order_id,customer_id,customer_age,gender,signup_date,last_login,country,city,latitude,longitude,channel,payment_method,currency,product_category,product_id,quantity,unit_price,discount_rate,shipping_cost,order_date,ship_date,returned,satisfaction_score,promo_code,is_vip,loyalty_points,notes,delivery_days,duplicate_flag
TXN-300228,ORD-200228,CUST-100228,,Male,2024-10-07,2025-05-26 01:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,MPesa,KES,Beauty,PRD-1404,3,1371.81,0.319,0.0,2025-05-28,2025-06-06,False,5,NONE,True,28,First-time buyer,9.0,False
TXN-300603,ORD-200603,CUST-100603,56.0,Male,2024-12-31,2025-04-22 11:00:00,Uganda,Gulu,2.7746,32.2989,In-Store,Cash,KES,Groceries,PRD-3616,2,469.38,0.08,0.0,2025-04-27,2025-05-04,False,4,WELCOME10,False,9,First-time buyer,7.0,False
TXN-300662,ORD-200662,CUST-100662,35.0,Prefer not to say,2023-05-08,2024-05-01 17:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,MPesa,KES,Electronics,PRD-5174,2,14721.93,0.279,0.0,2024-04-29,2024-05-06,False,4,NONE,False,212,Bulk purchase,7.0,False
TXN-300486,ORD-200486,CUST-100486,37.0,Male,2024-08-21,2025-02-15 11:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,Online,Bank Transfer,KES,Clothing,PRD-4307,3,2195.17,0.377,1548.8,2025-02-22,2025-02-27,False,5,FLASH20,False,57,Bulk purchase,5.0,False
TXN-300274,ORD-200274,CUST-100274,30.0,Female,2022-06-15,2023-02-09 09:00:00,Rwanda,Kigali,-1.9441,30.0619,In-Store,MPesa,KES,Electronics,PRD-7117,1,5636.36,0.06,0.0,2023-02-05,2023-02-15,False,4,LOYAL5,True,53,Delayed shipment,10.0,False
TXN-300318,ORD-200318,CUST-100318,56.0,Female,2024-10-28,2025-02-21 08:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Groceries,PRD-8604,4,287.1,0.084,727.12,2025-03-01,2025-03-02,False,3,NONE,True,18,First-time buyer,1.0,False
TXN-300587,ORD-200587,CUST-100587,26.0,Male,2022-12-13,2023-03-23 03:00:00,Tanzania,Mwanza,-2.5164,32.9179,Online,MPesa,KES,Electronics,PRD-2185,1,19810.56,0.26,858.14,2023-03-22,2023-03-25,False,5,LOYAL5,False,155,Delayed shipment,3.0,False
TXN-300144,ORD-200144,CUST-100144,26.0,Male,2024-09-29,2025-04-27 06:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,Credit Card,KES,Clothing,PRD-9896,2,712.88,0.169,478.05,2025-05-04,2025-05-12,False,4,LOYAL5,False,17,VIP customer,8.0,False
TXN-300791,ORD-200791,CUST-100791,21.0,Male,2025-05-27,2025-08-02 13:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Electronics,PRD-7896,3,19083.81,0.303,184.49,2025-08-08,2025-08-15,False,4,WELCOME10,False,401,First-time buyer,7.0,True
TXN-300541,ORD-200541,CUST-100541,45.0,Female,2024-07-03,2024-12-21 05:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,MPesa,KES,Clothing,PRD-9244,1,960.98,0.031,1477.27,2024-12-14,2024-12-14,False,5,BUNDLE15,True,24,No special notes,0.0,False
TXN-300784,ORD-200784,CUST-100784,46.0,Female,2023-10-02,2024-05-01 07:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,Credit Card,KES,Home,PRD-7178,4,3858.05,0.066,358.67,2024-04-22,,False,4,WELCOME10,False,148,VIP customer,,False
TXN-300622,ORD-200622,CUST-100622,30.0,Male,2023-12-15,2024-06-08 17:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,Credit Card,USD,Home,PRD-2172,3,12.58,0.5,0.0,2024-06-07,2024-06-16,False,4,FLASH20,False,25,Customer called support,9.0,False
TXN-300369,ORD-200369,CUST-100369,34.0,Male,2023-04-22,2024-02-06 17:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,Online,MPesa,KES,Home,PRD-6390,2,3534.63,0.23,1847.52,2024-02-01,2024-02-08,False,4,NONE,False,73,Delayed shipment,7.0,False
TXN-300268,ORD-200268,CUST-100268,29.0,Female,2023-09-09,2024-06-28 17:00:00,Ethiopia,Adama,8.5406,39.27,Online,MPesa,KES,Home,PRD-5938,2,2677.46,0.373,717.24,2024-06-21,2024-07-01,False,4,NONE,False,41,No special notes,10.0,False
TXN-300604,ORD-200604,CUST-100604,62.0,Male,2022-04-07,2023-03-27 03:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,MPesa,KES,Home,PRD-9882,2,2126.66,0.339,531.92,2023-04-05,2023-04-05,False,4,WELCOME10,False,33,Used promo code,0.0,False
TXN-300307,ORD-200307,CUST-100307,,Male,2025-01-06,2025-03-31 19:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,MPesa,USD,Clothing,PRD-3500,4,2.73,0.152,5.4,2025-04-02,2025-04-11,False,5,NONE,False,19,Used promo code,9.0,False
TXN-300423,ORD-200423,CUST-100423,50.0,Male,2025-03-12,2025-06-11 23:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,MPesa,USD,Clothing,PRD-4994,1,1.45,0.218,0.0,2025-06-09,2025-06-14,False,4,LOYAL5,False,1,VIP customer,5.0,False
TXN-300310,ORD-200310,CUST-100310,53.0,Female,2023-04-05,2023-09-21 06:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,,KES,Electronics,PRD-7767,2,17611.43,0.142,1035.0,2023-09-26,2023-09-26,True,3,LOYAL5,False,312,Bulk purchase,0.0,False
TXN-300506,ORD-200506,CUST-100506,48.0,Male,2024-08-27,2025-01-30 20:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,KES,Electronics,PRD-8820,4,20113.3,0.238,1499.9,2025-01-21,2025-01-21,False,4,WELCOME10,False,628,VIP customer,0.0,False
TXN-300046,ORD-200046,CUST-100046,22.0,Male,2022-12-19,2023-07-19 21:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,Credit Card,KES,Groceries,PRD-7611,2,434.58,0.121,1240.12,2023-07-25,2023-08-04,False,4,FLASH20,False,20,Customer called support,10.0,False
TXN-300349,ORD-200349,CUST-100349,30.0,Male,2024-11-26,2025-03-11 11:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Groceries,PRD-6665,2,187.74,0.031,1128.36,2025-03-12,2025-03-17,False,3,NONE,False,15,Customer called support,5.0,False
TXN-300371,ORD-200371,CUST-100371,67.0,Female,2023-11-19,2024-05-08 21:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,MPesa,KES,Electronics,PRD-1406,4,13349.96,0.078,1280.88,2024-05-13,2024-05-21,False,5,NONE,False,505,Customer called support,8.0,False
TXN-300558,ORD-200558,CUST-100558,66.0,Female,2024-10-11,2025-02-06 14:00:00,Uganda,Kampala,0.347596,32.58252,Online,MPesa,KES,Groceries,PRD-7460,1,178.66,0.124,1655.96,2025-02-09,2025-02-15,True,2,NONE,False,18,Used promo code,6.0,False
TXN-300261,ORD-200261,CUST-100261,,Male,2025-01-16,2025-08-13 06:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,MPesa,KES,Health,PRD-2145,2,818.9,0.156,1761.49,2025-08-19,2025-08-28,False,4,WELCOME10,False,31,No special notes,9.0,False
TXN-300195,ORD-200195,CUST-100195,35.0,Male,2024-02-21,2024-09-26 00:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,MPesa,KES,Groceries,PRD-8630,1,318.52,0.262,0.0,2024-09-19,2024-09-25,False,4,NONE,False,2,First-time buyer,6.0,False
TXN-300802,ORD-200802,CUST-100802,33.0,Male,2022-01-28,2023-01-20 06:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,Credit Card,KES,Groceries,PRD-2075,1,418.95,0.376,0.0,2023-01-15,2023-01-24,False,4,WELCOME10,False,3,Used promo code,9.0,True
TXN-300721,ORD-200721,CUST-100721,,Female,2024-05-20,2024-06-24 20:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,Cash,KES,Health,PRD-6696,1,750.75,0.197,768.93,2024-06-15,,False,4,FLASH20,False,14,Customer called support,,False
TXN-300107,ORD-200107,CUST-100107,38.0,Female,2025-06-30,2025-11-07 07:00:00,Uganda,Kampala,0.347596,32.58252,Online,Credit Card,KES,Home,PRD-2055,3,915.16,0.086,1282.5,2025-11-04,2025-11-09,False,3,NONE,False,38,Delayed shipment,5.0,False
TXN-300059,ORD-200059,CUST-100059,54.0,Female,2025-06-11,2025-10-12 10:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Electronics,PRD-8076,2,28836.92,0.333,186.04,2025-10-13,2025-10-16,False,3,WELCOME10,False,387,Used promo code,3.0,False
TXN-300638,ORD-200638,CUST-100638,58.0,Female,2022-07-28,2023-01-02 17:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,Online,Cash,KES,Groceries,PRD-6362,2,306.77,0.317,1404.45,2023-01-08,,False,4,NONE,False,18,Requested gift wrap,,False
TXN-300494,ORD-200494,CUST-100494,53.0,Male,2022-06-07,2023-04-02 21:00:00,Uganda,Entebbe,0.0487,32.4435,Online,MPesa,KES,Electronics,PRD-4402,1,8984.5,0.194,1745.92,2023-03-31,2023-04-01,False,4,LOYAL5,False,90,Requested gift wrap,1.0,False
TXN-300100,ORD-200100,CUST-100100,57.0,Female,2023-11-30,2024-05-08 08:00:00,Tanzania,Mwanza,-2.5164,32.9179,Online,MPesa,KES,Home,PRD-8051,2,3129.19,0.0,1799.12,2024-05-17,2024-05-23,False,5,LOYAL5,False,81,First-time buyer,6.0,False
TXN-300443,ORD-200443,CUST-100443,29.0,Female,2024-04-22,2024-10-02 05:00:00,Kenya,Eldoret,0.52036,35.269779,Online,Credit Card,KES,Groceries,PRD-3475,1,284.94,0.081,215.52,2024-09-25,2024-10-03,False,4,NONE,False,5,Requested gift wrap,8.0,False
TXN-300588,ORD-200588,CUST-100588,44.0,Female,2022-12-05,2023-05-17 15:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,In-Store,MPesa,USD,Electronics,PRD-7995,2,186.88,0.189,0.0,2023-05-13,2023-05-13,False,4,LOYAL5,False,394,Used promo code,0.0,False
TXN-300774,ORD-200774,CUST-100774,,Female,2025-07-27,2025-09-24 04:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,Cash,KES,Home,PRD-3139,1,957.72,0.071,349.71,2025-10-03,2025-10-12,False,4,LOYAL5,False,12,Delayed shipment,9.0,False
TXN-300620,ORD-200620,CUST-100620,26.0,Male,2024-03-03,2024-10-15 05:00:00,Tanzania,Mwanza,-2.5164,32.9179,Online,MPesa,KES,Groceries,PRD-6860,1,473.9,0.228,278.19,2024-10-06,2024-10-08,False,5,NONE,False,6,Bulk purchase,2.0,False
TXN-300579,ORD-200579,CUST-100579,46.0,Male,2023-08-12,2024-02-29 20:00:00,Uganda,Entebbe,0.0487,32.4435,Online,Credit Card,KES,Groceries,PRD-9662,1,353.26,0.062,1187.45,2024-03-10,2024-03-12,False,4,WELCOME10,False,15,Customer called support,2.0,False
TXN-300179,ORD-200179,CUST-100179,65.0,Female,2023-07-22,2023-12-10 11:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,MPesa,KES,Groceries,PRD-5925,1,375.88,0.266,1666.13,2023-12-12,2023-12-16,False,4,NONE,False,19,First-time buyer,4.0,False
TXN-300304,ORD-200304,CUST-100304,52.0,Male,2024-08-20,2025-06-11 14:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,KES,Groceries,PRD-8209,1,277.63,0.161,1122.44,2025-06-02,2025-06-04,False,5,NONE,False,14,Delayed shipment,2.0,False
TXN-300551,ORD-200551,CUST-100551,52.0,Male,2022-02-18,2023-02-03 08:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,MPesa,KES,Groceries,PRD-9199,1,283.41,0.215,0.0,2023-02-03,2023-02-10,False,4,LOYAL5,False,2,Delayed shipment,7.0,False
TXN-300057,ORD-200057,CUST-100057,47.0,Male,2024-11-23,2025-03-22 15:00:00,Rwanda,Kigali,-1.9441,30.0619,Online,PayPal,KES,Electronics,PRD-5784,4,11177.53,0.214,1176.15,2025-03-26,2025-04-02,True,2,WELCOME10,False,363,First-time buyer,7.0,False
TXN-300831,ORD-200831,CUST-100831,,Prefer not to say,2025-08-12,2025-10-08 03:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,Cash,KES,Home,PRD-6541,1,818.78,0.166,389.79,2025-10-04,2025-10-12,False,5,LOYAL5,False,11,Requested gift wrap,8.0,False
TXN-300149,ORD-200149,CUST-100149,50.0,Male,2023-02-13,2023-07-13 03:00:00,Uganda,Entebbe,0.0487,32.4435,In-Store,Bank Transfer,KES,Groceries,PRD-6632,3,412.88,0.324,0.0,2023-07-22,2023-07-27,False,4,LOYAL5,False,8,No special notes,5.0,False
TXN-300124,ORD-200124,CUST-100124,66.0,Male,2024-03-31,2024-10-02 09:00:00,Kenya,Eldoret,0.52036,35.269779,Online,Bank Transfer,KES,Health,PRD-7977,1,553.35,0.305,1161.54,2024-10-07,2024-10-10,False,4,WELCOME10,False,15,Delayed shipment,3.0,False
TXN-300680,ORD-200680,CUST-100680,57.0,Female,2024-02-25,2025-01-24 02:00:00,Uganda,Entebbe,0.0487,32.4435,In-Store,Bank Transfer,KES,Health,PRD-6706,4,655.94,0.198,0.0,2025-01-17,2025-01-23,False,4,NONE,False,21,First-time buyer,6.0,False
TXN-300749,ORD-200749,CUST-100749,51.0,Female,2023-08-28,2024-05-20 17:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,In-Store,MPesa,USD,Home,PRD-7828,2,16.29,0.312,0.0,2024-05-27,2024-05-31,False,4,LOYAL5,False,29,Bulk purchase,4.0,False
TXN-300185,ORD-200185,CUST-100185,68.0,Female,2023-03-03,2023-09-05 10:00:00,Uganda,Gulu,2.7746,32.2989,In-Store,MPesa,KES,Electronics,PRD-3513,2,13337.19,0.061,0.0,2023-09-11,2023-09-19,False,4,BUNDLE15,False,251,Used promo code,8.0,False
TXN-300576,ORD-200576,CUST-100576,19.0,Male,2023-03-23,2023-04-15 12:00:00,Tanzania,Mwanza,-2.5164,32.9179,Online,MPesa,KES,Home,PRD-8107,1,4136.64,0.214,642.13,2023-04-08,,True,3,NONE,False,39,Customer called support,,False
TXN-300050,ORD-200050,CUST-100050,41.0,Male,2024-07-19,2024-11-26 00:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,Credit Card,KES,Beauty,PRD-5507,1,522.29,0.013,0.0,2024-12-03,2024-12-04,False,4,BUNDLE15,True,5,Requested gift wrap,1.0,False
TXN-300341,ORD-200341,CUST-100341,50.0,Male,2022-12-28,2023-08-14 17:00:00,Rwanda,Butare,-2.598,29.7396,Online,PayPal,KES,Electronics,PRD-1202,1,9047.11,0.141,1439.98,2023-08-06,2023-08-10,False,4,NONE,False,92,First-time buyer,4.0,False
TXN-300446,ORD-200446,CUST-100446,60.0,Male,2023-11-12,2024-05-06 19:00:00,Kenya,Kisumu,-0.102206,34.761711,Online,MPesa,KES,Clothing,PRD-8793,3,1686.21,0.271,1018.91,2024-05-14,,False,4,NONE,False,47,No special notes,,False
TXN-300113,ORD-200113,CUST-100113,69.0,Male,2022-05-19,2023-03-31 21:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,MPesa,KES,Groceries,PRD-4179,1,297.61,0.141,0.0,2023-04-06,2023-04-11,False,5,LOYAL5,False,3,Bulk purchase,5.0,True
TXN-300519,ORD-200519,CUST-100519,69.0,Male,2025-09-18,2025-10-21 10:00:00,Kenya,Eldoret,0.52036,35.269779,Online,Cash,KES,Beauty,PRD-5426,2,1423.12,0.498,777.37,2025-10-12,2025-10-14,False,5,LOYAL5,False,22,VIP customer,2.0,False
TXN-300321,ORD-200321,CUST-100321,50.0,Male,2023-08-15,2024-06-04 04:00:00,Rwanda,Butare,-2.598,29.7396,Online,MPesa,KES,Health,PRD-7203,2,1022.28,0.313,1396.21,2024-05-27,2024-05-29,False,5,LOYAL5,False,28,Customer called support,2.0,False
TXN-300353,ORD-200353,CUST-100353,53.0,Female,2024-12-26,2025-10-19 04:00:00,Uganda,Gulu,2.7746,32.2989,Online,Cash,KES,Beauty,PRD-3983,2,913.49,0.221,1315.07,2025-10-12,2025-10-13,False,5,NONE,False,27,Customer called support,1.0,False
TXN-300798,ORD-200798,CUST-100798,28.0,Female,2024-12-28,2025-03-17 04:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,Credit Card,KES,Groceries,PRD-5835,1,196.85,0.17,0.0,2025-03-25,2025-03-27,False,5,NONE,False,2,No special notes,2.0,False
TXN-300142,ORD-200142,CUST-100142,20.0,Male,2024-04-28,2024-10-05 23:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,MPesa,KES,Clothing,PRD-4757,2,1974.83,0.342,249.15,2024-10-03,2024-10-11,False,4,WELCOME10,False,28,VIP customer,8.0,False
TXN-300470,ORD-200470,CUST-100470,23.0,Female,2022-09-12,2023-05-08 18:00:00,Rwanda,Butare,-2.598,29.7396,In-Store,MPesa,USD,Groceries,PRD-5521,5,1.96,0.075,0.0,2023-05-14,2023-05-19,False,4,BUNDLE15,False,12,No special notes,5.0,False
TXN-300370,ORD-200370,CUST-100370,29.0,Male,2022-09-17,2023-01-17 07:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,KES,Groceries,PRD-5216,2,208.95,0.247,179.44,2023-01-12,2023-01-14,False,5,BUNDLE15,False,5,Customer called support,2.0,False
TXN-300800,ORD-200800,CUST-100800,55.0,Male,2023-04-15,2023-08-07 04:00:00,Ethiopia,Adama,8.5406,39.27,In-Store,MPesa,USD,Home,PRD-6530,3,9.33,0.064,0.0,2023-08-04,2023-08-08,False,4,BUNDLE15,True,34,Delayed shipment,4.0,False
TXN-300141,ORD-200141,CUST-100141,37.0,Male,2022-09-08,2023-01-04 07:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,Credit Card,USD,Electronics,PRD-5612,2,145.84,0.171,11.32,2023-01-02,2023-01-11,False,5,WELCOME10,False,329,Customer called support,9.0,False
TXN-300399,ORD-200399,CUST-100399,45.0,Female,2023-01-12,2023-10-05 08:00:00,Kenya,Eldoret,0.52036,35.269779,Online,MPesa,KES,Groceries,PRD-2450,1,304.13,0.269,1077.62,2023-10-06,2023-10-08,False,4,NONE,False,13,Delayed shipment,2.0,False
TXN-300493,ORD-200493,CUST-100493,20.0,Prefer not to say,2024-06-14,2024-11-11 12:00:00,Uganda,Kampala,0.347596,32.58252,In-Store,MPesa,KES,Groceries,PRD-8387,2,352.55,0.11,0.0,2024-11-06,2024-11-11,False,5,NONE,False,6,No special notes,5.0,False
TXN-300263,ORD-200263,CUST-100263,62.0,Female,2023-11-28,2024-05-12 19:00:00,Uganda,Kampala,0.347596,32.58252,In-Store,PayPal,KES,Electronics,PRD-2475,1,6120.91,0.44,0.0,2024-05-04,2024-05-08,False,3,NONE,False,34,First-time buyer,4.0,False
TXN-300320,ORD-200320,CUST-100320,55.0,Male,2024-06-07,2024-09-18 19:00:00,Uganda,Kampala,0.347596,32.58252,In-Store,MPesa,KES,Health,PRD-8828,2,632.28,0.449,1037.76,2024-09-25,2024-09-25,False,4,NONE,False,17,Used promo code,0.0,False
TXN-300019,ORD-200019,CUST-100019,33.0,Male,2023-04-27,2024-04-18 11:00:00,Tanzania,Arusha,-3.3869,36.6829,In-Store,Credit Card,USD,Electronics,PRD-7910,1,143.73,0.099,0.0,2024-04-19,2024-04-25,False,4,WELCOME10,False,168,Requested gift wrap,6.0,False
TXN-300172,ORD-200172,CUST-100172,38.0,Female,2023-05-16,2023-12-10 21:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,MPesa,KES,Home,PRD-7044,2,1523.29,0.458,158.02,2023-12-04,2023-12-12,False,3,LOYAL5,False,18,Delayed shipment,8.0,False
TXN-300841,ORD-200841,CUST-100841,57.0,Female,2023-06-06,2024-02-15 03:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,In-Store,MPesa,KES,Groceries,PRD-3921,1,361.73,0.072,0.0,2024-02-24,2024-02-24,False,4,NONE,True,3,Customer called support,0.0,False
TXN-300312,ORD-200312,CUST-100312,39.0,Male,2024-03-16,2024-09-20 15:00:00,Kenya,Nakuru,-0.303099,36.080025,Online,MPesa,KES,Clothing,PRD-9813,3,2180.14,0.193,489.86,2024-09-27,2024-09-30,False,4,NONE,False,58,First-time buyer,3.0,False
TXN-300390,ORD-200390,CUST-100390,,Male,2023-12-13,2024-04-09 23:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,Bank Transfer,KES,Clothing,PRD-5628,4,2470.65,0.149,0.0,2024-04-01,2024-04-04,False,5,LOYAL5,False,84,Bulk purchase,3.0,False
TXN-300837,ORD-200837,CUST-100837,40.0,Male,2022-10-17,2023-03-01 01:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,Cash,KES,Electronics,PRD-9459,2,11813.78,0.349,0.0,2023-02-20,2023-02-21,False,5,BUNDLE15,False,154,No special notes,1.0,False
TXN-300012,ORD-200012,CUST-100012,28.0,Prefer not to say,2024-08-19,2025-08-11 14:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,MPesa,KES,Clothing,PRD-3147,2,1475.03,0.273,0.0,2025-08-13,2025-08-19,False,5,NONE,False,21,VIP customer,6.0,False
TXN-300407,ORD-200407,CUST-100407,40.0,Male,2024-06-06,2024-11-30 00:00:00,Ethiopia,Addis Ababa,8.9806,38.7578,In-Store,Credit Card,USD,Electronics,PRD-5072,1,16.91,0.137,0.0,2024-11-29,2024-12-02,False,3,LOYAL5,True,19,Bulk purchase,3.0,False
TXN-300408,ORD-200408,CUST-100408,50.0,Female,2025-04-21,2025-11-01 22:00:00,Tanzania,Dar es Salaam,-6.7924,39.2083,Online,MPesa,KES,Electronics,PRD-4634,4,5752.13,0.341,1567.12,2025-11-08,2025-11-06,False,4,NONE,False,167,Delayed shipment,-2.0,False
TXN-300305,ORD-200305,CUST-100305,25.0,Male,2022-09-30,2023-02-18 11:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,MPesa,KES,Clothing,PRD-7299,2,682.57,0.103,420.69,2023-02-16,2023-02-18,False,5,LOYAL5,False,16,Requested gift wrap,2.0,False
TXN-300354,ORD-200354,CUST-100354,45.0,Male,2023-10-27,2024-06-06 04:00:00,Kenya,Eldoret,0.52036,35.269779,Online,MPesa,USD,Groceries,PRD-9542,5,1.89,0.5,1.39,2024-05-30,2024-05-30,False,4,NONE,True,8,Used promo code,0.0,False
TXN-300025,ORD-200025,CUST-100025,69.0,Male,2024-07-18,2024-11-26 11:00:00,Kenya,Nairobi,-1.286389,36.817223,In-Store,MPesa,USD,Electronics,PRD-3657,2,79.97,0.184,0.0,2024-11-17,2024-11-27,False,5,NONE,False,170,First-time buyer,10.0,False
TXN-300636,ORD-200636,CUST-100636,69.0,Female,2024-11-23,2025-11-24 01:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,,KES,Beauty,PRD-6844,1,553.71,0.059,333.91,2025-11-15,2025-11-17,False,4,WELCOME10,False,9,Delayed shipment,2.0,False
TXN-300169,ORD-200169,CUST-100169,38.0,Male,2024-03-04,2024-04-30 22:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,PayPal,KES,Electronics,PRD-1581,2,6707.06,0.0,698.83,2024-05-03,,False,5,NONE,False,141,VIP customer,,False
TXN-300781,ORD-200781,CUST-100781,61.0,Female,2023-04-23,2024-01-22 03:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,KES,Clothing,PRD-8936,4,1422.56,0.111,565.76,2024-01-26,2024-01-31,False,4,NONE,False,56,No special notes,5.0,False
TXN-300038,ORD-200038,CUST-100038,38.0,Female,2024-09-06,2025-02-21 22:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,MPesa,KES,Electronics,PRD-8823,2,16734.07,0.27,253.75,2025-02-15,2025-02-17,False,4,WELCOME10,False,247,Delayed shipment,2.0,False
TXN-300175,ORD-200175,CUST-100175,30.0,Female,2023-05-24,2024-04-20 17:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,Bank Transfer,KES,Groceries,PRD-2206,1,302.31,0.109,0.0,2024-04-17,2024-04-22,False,3,LOYAL5,False,3,Customer called support,5.0,False
TXN-300245,ORD-200245,CUST-100245,24.0,Female,2023-07-13,2023-11-04 17:00:00,Kenya,Nakuru,-0.303099,36.080025,In-Store,MPesa,KES,Beauty,PRD-8927,2,1577.53,0.098,1093.28,2023-10-29,2023-11-03,False,4,FLASH20,False,39,Requested gift wrap,5.0,False
TXN-300717,ORD-200717,CUST-100717,57.0,Female,2022-12-21,2023-11-18 06:00:00,Uganda,Gulu,2.7746,32.2989,Online,MPesa,KES,Clothing,PRD-8767,1,314.76,0.049,435.87,2023-11-22,2023-11-28,False,5,FLASH20,False,7,Delayed shipment,6.0,False
TXN-300583,ORD-200583,CUST-100583,33.0,Female,2025-08-29,2025-09-13 18:00:00,Kenya,Eldoret,0.52036,35.269779,Online,MPesa,KES,Beauty,PRD-5697,3,850.31,0.281,702.25,2025-09-10,2025-09-19,False,5,LOYAL5,False,25,VIP customer,9.0,False
TXN-300704,ORD-200704,CUST-100704,21.0,Male,2022-04-01,2023-03-09 10:00:00,Kenya,Eldoret,0.52036,35.269779,In-Store,MPesa,KES,Groceries,PRD-3248,2,338.92,0.5,1354.02,2023-03-16,2023-03-22,False,5,,False,17,Bulk purchase,6.0,False
TXN-300740,ORD-200740,CUST-100740,33.0,Male,2023-08-25,2023-12-01 16:00:00,Rwanda,Butare,-2.598,29.7396,In-Store,MPesa,KES,Clothing,PRD-2271,2,1337.14,0.161,0.0,2023-11-25,2023-12-01,False,5,BUNDLE15,False,22,Customer called support,6.0,False
TXN-300154,ORD-200154,CUST-100154,62.0,Female,2023-03-24,2023-10-01 06:00:00,Kenya,Nairobi,-1.286389,36.817223,Online,Cash,KES,Groceries,PRD-7051,3,367.51,0.228,409.17,2023-10-07,2023-10-13,False,4,NONE,False,13,Delayed shipment,6.0,False
TXN-300287,ORD-200287,CUST-100287,39.0,Male,2024-07-13,2024-07-20 08:00:00,Kenya,Kisumu,-0.102206,34.761711,In-Store,Credit Card,KES,Groceries,PRD-8919,3,405.03,0.046,0.0,2024-07-28,2024-07-29,True,3,LOYAL5,False,12,First-time buyer,1.0,False
TXN-300523,ORD-200523,CUST-100523,27.0,Male,2023-04-23,2023-07-02 04:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,MPesa,KES,Groceries,PRD-1900,3,333.84,0.258,185.18,2023-06-26,2023-06-30,False,4,WELCOME10,False,9,Used promo code,4.0,False
TXN-300017,ORD-200017,CUST-100017,60.0,Prefer not to say,2024-06-03,2025-01-25 04:00:00,Kenya,Mombasa,-4.043477,39.668206,In-Store,Credit Card,KES,Groceries,PRD-4762,1,255.08,0.219,339.05,2025-01-17,2025-01-21,False,5,LOYAL5,True,5,Bulk purchase,4.0,False
TXN-300127,ORD-200127,CUST-100127,57.0,Female,2023-01-20,2023-07-15 09:00:00,Kenya,Mombasa,-4.043477,39.668206,Online,Credit Card,KES,Electronics,PRD-8050,1,18434.71,0.131,591.12,2023-07-09,2023-07-18,False,4,,False,166,First-time buyer,9.0,False
TXN-300322,ORD-200322,CUST-100322,35.0,Male,2025-02-04,2025-03-06 13:00:00,Uganda,Entebbe,0.0487,32.4435,In-Store,MPesa,KES,Clothing,PRD-2621,1,2024.85,0.07,0.0,2025-03-12,2025-03-18,False,4,WELCOME10,False,19,VIP customer,6.0,False
